precision,recall,threshold
0.015991022583812596,0.926829268292683,0.0023589896336560466
0.015993265993265993,0.926829268292683,0.0023629402598047537
0.015997754701094585,0.926829268292683,0.0023665846448289404
0.016002245929253228,0.926829268292683,0.0023749101686766946
0.016004492489119754,0.926829268292683,0.0023885171976775034
0.016006739679865205,0.926829268292683,0.002408212204166782
0.016008987501755372,0.926829268292683,0.002424211568901519
0.01601123595505618,0.926829268292683,0.002434796999233319
0.0160157347569542,0.926829268292683,0.002434885826151119
0.016017985106084025,0.926829268292683,0.0024367145576626235
0.016020236087689713,0.926829268292683,0.00244161516718991
0.016029246344206972,0.926829268292683,0.0024417577512091853
0.016076716965167114,0.926829268292683,0.0024569334085946717
0.01608125264494287,0.926829268292683,0.0024627068625623643
0.016101694915254237,0.926829268292683,0.0024676076658442713
0.01610624470189319,0.926829268292683,0.002511562310528952
0.016113074204946995,0.926829268292683,0.0025121650336943544
0.016115351993214587,0.926829268292683,0.002523524379811805
0.01614045023361178,0.926829268292683,0.0025241349425662953
0.016163334751169715,0.926829268292683,0.002543482639833853
0.01616791944405049,0.926829268292683,0.0025559856285949575
0.016170212765957447,0.926829268292683,0.0025608862381222446
0.016172506738544475,0.926829268292683,0.002562347519653023
0.016174801362088535,0.926829268292683,0.0025768067731428922
0.0161793925631564,0.926829268292683,0.0025793789108532923
0.016211604095563138,0.926829268292683,0.002590982525098786
0.01621852326077678,0.926829268292683,0.002594074246316249
0.016220830961866817,0.926829268292683,0.0025974025974025974
0.01623006833712984,0.926829268292683,0.0026017029328287604
0.016257843696520252,0.926829268292683,0.002602436323366556
0.01629036867676479,0.926829268292683,0.0026193885735642866
0.016306680017164926,0.926829268292683,0.002628834666396679
0.01630901287553648,0.926829268292683,0.002642795450744139
0.01631368059530624,0.926829268292683,0.0026434060134986294
0.0163347184410374,0.926829268292683,0.002672694724659653
0.016344086021505378,0.926829268292683,0.002672986189871
0.016346429595640952,0.926829268292683,0.0026785714285714286
0.016372253339077984,0.926829268292683,0.0026791309051985355
0.016374604998563632,0.926829268292683,0.0026899384400687312
0.016421780466724288,0.926829268292683,0.0026986499817856263
0.016426512968299712,0.926829268292683,0.0027102535960311204
0.016428880242109815,0.926829268292683,0.0027134589149951497
0.01643361683724953,0.926829268292683,0.0027166736683349314
0.01643835616438356,0.926829268292683,0.0027254292534166064
0.016440726853187194,0.926829268292683,0.0027260315470324934
0.016464471403812825,0.926829268292683,0.0027419770570727307
0.016473988439306357,0.926829268292683,0.002791965795591987
0.016476369417545888,0.926829268292683,0.0027920202246337397
0.01648113343935232,0.926829268292683,0.0027976190476190475
0.016490669752639953,0.926829268292683,0.0028092095110010653
0.01649782923299566,0.926829268292683,0.002819548872180451
0.016550522648083623,0.926829268292683,0.0028212851780304842
0.016552925802236097,0.926829268292683,0.0028327299859274837
0.016557734204793027,0.926829268292683,0.0028453026179648274
0.016562545401714368,0.926829268292683,0.002857142857142857
0.016584230433517602,0.926829268292683,0.0028621009532339586
0.016586643387167175,0.926829268292683,0.002889895461971347
0.016610811598426343,0.926829268292683,0.00289478401147159
0.016757312950169044,0.926829268292683,0.002909238151459714
0.01675977653631285,0.926829268292683,0.0029121502004973176
0.016762240846934274,0.926829268292683,0.0029192546583850934
0.016772105340591436,0.926829268292683,0.0029285714285714284
0.016774573278399058,0.926829268292683,0.002931769722814499
0.016804245283018868,0.926829268292683,0.0029386529386529387
0.016826568265682657,0.926829268292683,0.002938819943112785
0.016843971631205674,0.926829268292683,0.0029503105590062114
0.016846460765479535,0.926829268292683,0.002976413928075191
0.016848950635530595,0.926829268292683,0.0029898045248895376
0.016856424663610824,0.926829268292683,0.0030023195893189433
0.016868896123113347,0.926829268292683,0.003002809244756854
0.016871392629865326,0.926829268292683,0.003007518796992481
0.01688388625592417,0.926829268292683,0.003010472901894666
0.016891391317232184,0.926829268292683,0.003014055082403924
0.017002237136465325,0.926829268292683,0.0030191458026509574
0.01703017627726322,0.926829268292683,0.003021978021978022
0.01703272075302555,0.926829268292683,0.0030237988974608104
0.017035265989240884,0.926829268292683,0.00302520216989212
0.017040358744394617,0.926829268292683,0.003042651289330349
0.01704290626401555,0.926829268292683,0.003045745833184245
0.017045454545454544,0.926829268292683,0.0030478424995037624
0.01704800358905339,0.926829268292683,0.0030478892153778165
0.017050553395154055,0.926829268292683,0.003051530449184744
0.017053103964098728,0.926829268292683,0.0030525030525030525
0.017073536019170287,0.926829268292683,0.0030584964126369484
0.017091454272863568,0.926829268292683,0.0030590394616090547
0.017096580683863227,0.926829268292683,0.003080019912843647
0.017099145042747864,0.926829268292683,0.0030827067669172933
0.017122258936617604,0.926829268292683,0.0030880447170023857
0.01713512701037126,0.926829268292683,0.003105695033890139
0.017148014440433214,0.926829268292683,0.0031085272532172035
0.017150594253046488,0.926829268292683,0.0031198686371100167
0.017153174842010233,0.926829268292683,0.0031215906602512773
0.017155756207674944,0.926829268292683,0.0031230859049344536
0.01715833835039133,0.926829268292683,0.003126789867924815
0.017173847544441095,0.926829268292683,0.003129743972827
0.0171997585998793,0.926829268292683,0.0031377453912665183
0.01720754716981132,0.926829268292683,0.0031384168735832914
0.017225747960108794,0.926829268292683,0.0031566963972214806
0.0172283512165634,0.926829268292683,0.0031583913067932817
0.017283201940570043,0.926829268292683,0.003161922360262683
0.017288444040036398,0.926829268292683,0.0031632798562935245
0.01729631315430132,0.926829268292683,0.003169042431073759
0.017298937784522003,0.926829268292683,0.0031717741234353865
0.01731733252316573,0.926829268292683,0.0031746031746031746
